dim_0,dim_1,timepoint,sample_id,split
0.106914,0.11517945,10,C_Lvav_76,train
-0.60379773,-0.1918005,3,C_Lvav_76,train
0.34093302,1.0845267,0,C_Lvav_76,train
0.14379384,0.14974904,4,C_Lvav_76,train
-1.1317174,0.09742622,5,C_Lvav_76,train
0.12568763,1.4033123,2,C_Lvav_76,train
1.079622,-0.2363216,6,C_Lvav_76,train
1.1533977,-0.32368255,1,C_Lvav_76,train
0.88465375,-0.42084402,3,C_Sav_39,train
-0.537875,-1.2527827,0,C_Sav_39,train
-0.0797422,0.75772434,4,C_Sav_39,train
-0.09560989,-0.22101274,5,C_Sav_39,train
-0.86121345,-0.2971546,2,C_Sav_39,train
-0.47724187,-0.55752206,6,C_Sav_39,train
-0.70537746,1.0451636,1,C_Sav_39,train
-0.32459626,-1.1845151,11,C_Sav_39,train
-1.0633906,0.011639388,12,C_Sav_39,train
0.51626295,-1.4374286,8,C_Sav_39,train
0.6357418,-1.2597499,14,C_Sav_39,train
1.2382816,0.3621576,9,C_Sav_39,train
1.0681709,0.86221594,7,C_Sav_39,train
-1.1337351,2.6134188,13,C_Sav_39,train
1.7243558,0.7034704,10,C_Sav_39,train
3.1659234,1.2231187,1,C_Sav_18,train
-1.2957649,0.06772567,6,C_Sav_18,train
0.850245,-0.6993499,2,C_Sav_18,train
-0.22471726,1.0230236,5,C_Sav_18,train
-0.21406223,1.0156994,4,C_Sav_18,train
-0.53082263,0.1783348,0,C_Sav_18,train
0.6259788,0.8263972,3,C_Sav_18,train
-1.501047,0.10957393,10,C_Sav_18,train
1.4346731,-1.4292098,13,C_Sav_18,train
-1.3515863,-0.7879243,7,C_Sav_18,train
-0.30613542,0.4502529,9,C_Sav_18,train
-1.4974176,-0.72770715,14,C_Sav_18,train
-0.55101436,0.65892434,8,C_Sav_18,train
-0.20402634,-0.4191301,12,C_Sav_18,train
-1.8484179,0.20097443,11,C_Sav_18,train
-1.4739254,-0.612174,9,C_Lav_3,train
0.46168733,-0.07065009,8,C_Lav_3,train
-0.4467743,0.5221324,14,C_Lav_3,train
0.077179745,0.5543982,10,C_Lav_3,train
-0.29936633,-0.59657234,7,C_Lav_3,train
1.3213685,0.3337621,13,C_Lav_3,train
0.11572097,-1.4913926,11,C_Lav_3,train
-1.4313092,0.6364281,12,C_Lav_3,train
-0.15608573,-0.46734726,2,C_Lav_3,train
0.7745065,-0.342687,5,C_Lav_3,train
0.6093246,-0.25080803,1,C_Lav_3,train
-0.6212354,0.5815134,6,C_Lav_3,train
-2.7894907,-0.7621311,0,C_Lav_3,train
-0.79699826,-0.30900675,3,C_Lav_3,train
-1.5882913,-1.1917337,4,C_Lav_3,train
-0.16295584,-0.31277606,5,C_Lava_64,train
-0.6245395,-0.61830485,2,C_Lava_64,train
-1.5243888,0.7370832,6,C_Lava_64,train
-1.7202271,0.12756455,1,C_Lava_64,train
-0.87836325,1.2016292,3,C_Lava_64,train
-0.027001519,-0.38420016,0,C_Lava_64,train
-0.79614055,1.0792533,4,C_Lava_64,train
-0.6940157,-0.08749613,14,C_Lava_64,train
-0.39092824,0.26807374,8,C_Lava_64,train
1.3886989,0.7228089,9,C_Lava_64,train
-0.10300416,0.19243848,13,C_Lava_64,train
1.1415133,1.1258239,7,C_Lava_64,train
0.028255507,0.40682444,10,C_Lava_64,train
-0.30802047,0.035460178,11,C_Lava_64,train
-0.34588757,0.7930062,12,C_Lava_64,train
-1.1068364,0.97074467,10,C_Lvav_16,train
1.1814744,-0.8759317,13,C_Lvav_16,train
0.038466223,-1.4070512,7,C_Lvav_16,train
-0.8789171,-0.74771565,9,C_Lvav_16,train
-0.9400812,-1.3150834,14,C_Lvav_16,train
-1.1182203,0.0938309,8,C_Lvav_16,train
1.8898859,0.42263213,12,C_Lvav_16,train
-0.45790648,0.6524997,11,C_Lvav_16,train
1.2227515,-0.44620806,1,C_Lvav_16,train
-2.836602,-0.064885475,6,C_Lvav_16,train
1.2986637,0.71864057,2,C_Lvav_16,train
-1.1723557,-0.08469411,5,C_Lvav_16,train
-1.1010292,2.3697922,4,C_Lvav_16,train
-0.25510153,1.9758778,0,C_Lvav_16,train
1.4987773,0.54571927,3,C_Lvav_16,train
0.7560783,1.0189508,1,C_Lava_80,train
0.27159774,-1.2172664,6,C_Lava_80,train
-0.7234147,-1.1672089,2,C_Lava_80,train
-1.2149588,-1.0947539,5,C_Lava_80,train
0.43039098,0.00802435,4,C_Lava_80,train
0.7245975,0.09527115,0,C_Lava_80,train
-0.29125202,1.5081999,3,C_Lava_80,train
-1.1402276,1.4039297,10,C_Lava_80,train
-0.63280743,2.4450154,13,C_Lava_80,train
-0.86987007,0.092935145,7,C_Lava_80,train
-1.6868441,1.4699451,9,C_Lava_80,train
-0.4599973,0.6195117,14,C_Lava_80,train
0.78220415,0.5730643,8,C_Lava_80,train
0.8705841,-0.039220657,12,C_Lava_80,train
0.60003984,2.1565993,11,C_Lava_80,train
-0.7534883,-0.7048168,13,C_Sav_71,train
1.3767312,-0.35979992,7,C_Sav_71,train
1.7011112,1.8207564,10,C_Sav_71,train
0.60972524,0.3638769,14,C_Sav_71,train
-1.0347438,-1.6045088,8,C_Sav_71,train
-0.77392375,-0.49804702,9,C_Sav_71,train
-0.50269437,1.4928657,12,C_Sav_71,train
1.835606,0.97044617,11,C_Sav_71,train
0.33499753,0.5289246,6,C_Sav_71,train
1.4402065,-0.013165275,1,C_Sav_71,train
0.14661703,-0.75483286,5,C_Sav_71,train
0.024507456,2.8933072,2,C_Sav_71,train
-0.7902756,1.1655815,4,C_Sav_71,train
-0.4563447,0.5433419,3,C_Sav_71,train
-1.2965881,-0.033940576,0,C_Sav_71,train
0.19203122,-1.044249,1,C_Lav_49,train
-0.6170814,0.61745334,6,C_Lav_49,train
-1.4331199,0.24138206,2,C_Lav_49,train
-1.0801548,-0.7037917,5,C_Lav_49,train
0.79330873,-0.5363304,4,C_Lav_49,train
1.5330725,-0.43150234,0,C_Lav_49,train
-1.1888195,-0.61968,3,C_Lav_49,train
1.0478727,-1.5595071,10,C_Lav_49,train
-0.96396923,0.4896879,13,C_Lav_49,train
0.5597004,-0.6744028,7,C_Lav_49,train
-0.43886238,0.6638175,9,C_Lav_49,train
-0.79235315,0.39071918,14,C_Lav_49,train
0.43914157,-0.17503479,8,C_Lav_49,train
-0.07878263,0.9999301,12,C_Lav_49,train
0.44354853,0.22350271,11,C_Lav_49,train
0.33614296,0.9703675,3,C_Lava_16,train
0.39367303,1.2750571,0,C_Lava_16,train
-0.4785702,-0.9743885,4,C_Lava_16,train
0.5190613,-0.9543984,5,C_Lava_16,train
-1.9265915,-1.0506892,2,C_Lava_16,train
-0.32742232,0.9672746,6,C_Lava_16,train
-1.7763734,-0.69851077,1,C_Lava_16,train
-0.6653995,-0.3943832,11,C_Lava_16,train
-0.99468327,1.6598012,12,C_Lava_16,train
-0.3907019,1.2976618,14,C_Lava_16,train
0.6849433,-2.7899897,8,C_Lava_16,train
0.5178342,-1.4746643,9,C_Lava_16,train
0.4550722,-0.02723085,13,C_Lava_16,train
-0.5402603,-1.6728772,7,C_Lava_16,train
0.7155758,1.2125182,10,C_Lava_16,train
0.090202816,1.3728403,9,C_Sav_27,train
-1.1728091,0.8532976,14,C_Sav_27,train
1.7276865,-1.1926099,8,C_Sav_27,train
-0.92932117,0.81334406,10,C_Sav_27,train
0.013426583,0.7209123,13,C_Sav_27,train
-0.518866,-0.11967373,7,C_Sav_27,train
-0.4406893,-0.4076466,11,C_Sav_27,train
1.9645307,-1.2940067,12,C_Sav_27,train
-1.1418244,1.6070764,2,C_Sav_27,train
0.9226601,-0.015070414,5,C_Sav_27,train
1.4275085,0.29922223,1,C_Sav_27,train
0.35982317,0.11292493,6,C_Sav_27,train
0.85354555,-0.40293485,0,C_Sav_27,train
-0.291179,0.12969017,3,C_Sav_27,train
1.8981923,0.029909853,4,C_Sav_27,train
-2.022588,-0.0429099,0,C_Lvav_90,train
0.029590657,-0.7241976,3,C_Lvav_90,train
2.1940327,-0.054300886,4,C_Lvav_90,train
0.9744941,-0.57554126,2,C_Lvav_90,train
0.86356294,1.1080935,5,C_Lvav_90,train
-2.4710028,-1.4218589,1,C_Lvav_90,train
0.8160618,-0.21380723,6,C_Lvav_90,train
1.1503074,0.49284866,11,C_Lvav_90,train
1.3150482,-1.8191048,12,C_Lvav_90,train
-0.65351784,0.80511403,9,C_Lvav_90,train
-1.0539188,-1.8906944,14,C_Lvav_90,train
-3.006708,-0.35592532,8,C_Lvav_90,train
-0.014360137,0.14382687,10,C_Lvav_90,train
1.9264889,1.0086997,13,C_Lvav_90,train
-1.6135217,0.2781996,7,C_Lvav_90,train
2.0363135,0.7162626,4,C_Sav_13,train
-1.2013692,0.6144274,0,C_Sav_13,train
0.040649686,2.8160746,3,C_Sav_13,train
1.6566509,0.06644721,1,C_Sav_13,train
-1.2425909,-0.44973186,6,C_Sav_13,train
2.0212884,1.3569142,2,C_Sav_13,train
0.41661555,-0.13786529,5,C_Sav_13,train
-0.39328212,0.00990542,12,C_Sav_13,train
-1.0069009,-1.688654,11,C_Sav_13,train
-0.50397694,-1.1432072,10,C_Sav_13,train
-0.55602044,0.38059312,13,C_Sav_13,train
-0.712109,0.61255246,7,C_Sav_13,train
-2.06049,0.74742305,9,C_Sav_13,train
-1.7487975,-0.30422384,14,C_Sav_13,train
-0.4518417,-0.316065,8,C_Sav_13,train
-1.2602093,1.6216985,14,C_Savav_80,train
-0.61547947,-0.6996081,8,C_Savav_80,train
-0.10468742,0.805951,9,C_Savav_80,train
-0.10213718,-0.212737,13,C_Savav_80,train
0.38092685,-0.78407127,7,C_Savav_80,train
-0.88900936,0.48230457,10,C_Savav_80,train
-0.610639,-0.512922,11,C_Savav_80,train
2.0593207,0.50717205,12,C_Savav_80,train
-2.6933203,-0.8651718,5,C_Savav_80,train
0.20561096,1.2608395,2,C_Savav_80,train
-0.30870944,0.20444816,6,C_Savav_80,train
1.2273589,0.2258876,1,C_Savav_80,train
-0.21748027,1.0711008,3,C_Savav_80,train
0.017882444,1.1504418,0,C_Savav_80,train
1.7208239,-1.2695266,4,C_Savav_80,train
-0.07871856,2.1903098,12,C_Lav_96,train
0.35472798,-1.1123371,11,C_Lav_96,train
-0.46553454,-0.13549794,10,C_Lav_96,train
0.06836122,-0.26055014,7,C_Lav_96,train
0.23660415,-0.13587722,13,C_Lav_96,train
0.53193617,-1.3395406,9,C_Lav_96,train
0.06719105,2.500082,8,C_Lav_96,train
1.7301635,-1.2320237,14,C_Lav_96,train
-0.915199,0.42486766,4,C_Lav_96,train
-0.011414023,-0.43484393,0,C_Lav_96,train
0.7588501,0.45683247,3,C_Lav_96,train
0.2308703,1.1788923,1,C_Lav_96,train
1.9221407,-0.4445918,6,C_Lav_96,train
0.5657892,-0.57755345,2,C_Lav_96,train
0.52962476,0.100403026,5,C_Lav_96,train
0.214127,0.98499453,11,C_Sav_91,train
0.35618824,-0.38961652,12,C_Sav_91,train
0.089634836,1.9787434,8,C_Sav_91,train
-0.11679027,1.3224913,14,C_Sav_91,train
-0.18901998,1.1379002,9,C_Sav_91,train
0.36563838,1.2737668,7,C_Sav_91,train
-0.33179545,0.27093083,13,C_Sav_91,train
0.94439274,1.3609151,10,C_Sav_91,train
1.6335616,-0.70005584,3,C_Sav_91,train
0.06216283,0.58223057,0,C_Sav_91,train
0.4083647,0.24469426,4,C_Sav_91,train
-0.52170897,0.6950005,5,C_Sav_91,train
-0.25577393,-0.4002138,2,C_Sav_91,train
0.43189168,1.3370494,6,C_Sav_91,train
0.38455838,0.8385625,1,C_Sav_91,train
0.9488379,-0.20478758,5,C_Sav_9,train
3.1184626,-1.1430124,2,C_Sav_9,train
2.8370624,-0.8859101,6,C_Sav_9,train
-0.26780808,-1.1792767,1,C_Sav_9,train
-0.25064,-1.9528352,3,C_Sav_9,train
0.27608347,0.4850363,0,C_Sav_9,train
0.83319396,-0.28659874,4,C_Sav_9,train
1.189088,0.099943124,14,C_Sav_9,train
0.70784426,0.98202306,8,C_Sav_9,train
0.3593667,0.43038467,9,C_Sav_9,train
-0.41484076,0.2147856,13,C_Sav_9,train
-1.9717975,0.83783126,7,C_Sav_9,train
-0.06944286,-0.7320193,10,C_Sav_9,train
1.2430614,0.49091545,11,C_Sav_9,train
1.6779387,-0.07530487,12,C_Sav_9,train
-0.28504273,-0.007199739,0,C_Lava_9,train
-0.7746533,-1.7955867,3,C_Lava_9,train
-1.6283125,-1.1156437,4,C_Lava_9,train
0.8052461,-0.45087105,2,C_Lava_9,train
-0.8490648,0.46282345,5,C_Lava_9,train
-1.037467,0.7652802,1,C_Lava_9,train
1.417475,-0.096781515,6,C_Lava_9,train
0.28202534,-0.3768378,11,C_Lava_9,train
0.15456882,0.37939304,12,C_Lava_9,train
-0.5174914,0.21268003,9,C_Lava_9,train
-0.399633,-0.26504958,14,C_Lava_9,train
0.23002885,0.1916067,8,C_Lava_9,train
-2.2421665,1.4704455,10,C_Lava_9,train
-0.20131645,-0.76191676,13,C_Lava_9,train
-0.1105472,-0.7295658,7,C_Lava_9,train
0.024669498,0.44816366,3,C_Sav_7,train
0.48102105,-0.2014544,0,C_Sav_7,train
-0.93096316,0.935439,4,C_Sav_7,train
1.7189271,1.4914567,5,C_Sav_7,train
-1.0534096,-2.5537126,2,C_Sav_7,train
-0.052129336,-0.28593433,6,C_Sav_7,train
-1.7844168,0.41947335,1,C_Sav_7,train
-1.0258241,0.6544999,11,C_Sav_7,train
0.009739524,-0.7116418,12,C_Sav_7,train
-1.4800726,-0.31828338,8,C_Sav_7,train
-0.86705816,0.43353218,14,C_Sav_7,train
1.6299576,1.3009322,9,C_Sav_7,train
-0.75695527,-0.22191876,7,C_Sav_7,train
-0.44588462,-0.44251922,13,C_Sav_7,train
-0.17513204,-1.0168663,10,C_Sav_7,train
-0.13731092,1.8375467,12,C_Savav_99,train
1.2707629,-1.5794483,11,C_Savav_99,train
-1.7567501,-0.028654102,10,C_Savav_99,train
-1.8800434,-0.9407172,7,C_Savav_99,train
-1.040672,-0.2311442,13,C_Savav_99,train
-0.8616882,-1.6596371,9,C_Savav_99,train
0.20221934,0.48721778,8,C_Savav_99,train
-1.2213334,-0.84491706,14,C_Savav_99,train
-0.27644908,-0.05670048,4,C_Savav_99,train
0.41433644,0.20929864,0,C_Savav_99,train
0.75990707,-0.07254553,3,C_Savav_99,train
-0.4778994,-0.76811665,1,C_Savav_99,train
1.383445,0.6228553,6,C_Savav_99,train
1.9866478,0.1841222,2,C_Savav_99,train
3.142247,0.022030959,5,C_Savav_99,train
0.14900485,0.461936,2,C_Sav_79,train
-0.050300498,-0.20061612,5,C_Sav_79,train
0.39820614,0.23809865,1,C_Sav_79,train
1.0212225,-2.2372909,6,C_Sav_79,train
1.0335547,0.29654852,0,C_Sav_79,train
0.8599189,-1.3217992,3,C_Sav_79,train
0.31990072,-0.08108534,4,C_Sav_79,train
-0.14653009,-0.5056853,9,C_Sav_79,train
2.6797788,0.55306417,8,C_Sav_79,train
0.9850557,-0.3241604,14,C_Sav_79,train
-0.27315956,-2.5354025,10,C_Sav_79,train
-1.1853837,-0.5646654,7,C_Sav_79,train
0.935173,0.2177197,13,C_Sav_79,train
-0.25199175,-0.1492934,11,C_Sav_79,train
-0.22966757,0.78581876,12,C_Sav_79,train
1.0648148,-1.2969972,4,C_Lvav_43,train
0.19979227,0.8619106,0,C_Lvav_43,train
-0.85730356,-1.6687391,3,C_Lvav_43,train
-0.19321728,-1.1779687,1,C_Lvav_43,train
0.82499737,-0.00501717,6,C_Lvav_43,train
1.9819857,0.075370006,2,C_Lvav_43,train
0.43288654,-0.5482461,5,C_Lvav_43,train
0.6424888,-0.34578753,12,C_Lvav_43,train
0.11325456,1.2104168,11,C_Lvav_43,train
0.61324507,1.0329816,10,C_Lvav_43,train
0.802456,-0.21985109,7,C_Lvav_43,train
-0.73644525,0.5448026,13,C_Lvav_43,train
2.6247573,0.5224406,9,C_Lvav_43,train
0.5654567,0.49285486,8,C_Lvav_43,train
-0.009368498,0.44428366,14,C_Lvav_43,train
1.0777755,1.2274882,13,C_Lvav_96,train
0.9238812,-0.971751,7,C_Lvav_96,train
2.128281,-1.4444058,10,C_Lvav_96,train
0.56677103,0.5779178,14,C_Lvav_96,train
-1.6955941,-0.61750746,8,C_Lvav_96,train
-0.11718801,0.13313243,9,C_Lvav_96,train
0.4246845,-0.20699292,12,C_Lvav_96,train
0.26281747,0.05420725,11,C_Lvav_96,train
0.1351119,0.43524662,6,C_Lvav_96,train
0.29831383,0.39643803,1,C_Lvav_96,train
0.0046144133,-1.1019833,5,C_Lvav_96,train
0.55443597,-1.1735096,2,C_Lvav_96,train
-0.9291398,-2.1972344,4,C_Lvav_96,train
0.52675414,-0.020463709,3,C_Lvav_96,train
-1.0104293,-0.82565314,0,C_Lvav_96,train
-0.55164975,0.74330884,12,C_Lvav_8,train
-0.9424,-1.0845606,11,C_Lvav_8,train
0.116399765,-0.33478686,13,C_Lvav_8,train
1.8569119,-0.19704562,7,C_Lvav_8,train
1.2782465,-1.418012,10,C_Lvav_8,train
-1.7131506,0.72850674,14,C_Lvav_8,train
-1.324339,-1.4164156,8,C_Lvav_8,train
2.0690134,0.09780302,9,C_Lvav_8,train
0.13868451,0.625483,4,C_Lvav_8,train
-0.27792317,-0.5776027,3,C_Lvav_8,train
-0.09181433,0.4850192,0,C_Lvav_8,train
-1.5487806,0.97845364,6,C_Lvav_8,train
-0.43704537,-0.33310476,1,C_Lvav_8,train
-0.082332104,-0.049704663,5,C_Lvav_8,train
0.51132137,-0.67607445,2,C_Lvav_8,train
0.9720678,0.090965554,14,C_Lav_44,train
-1.1995251,0.80880374,8,C_Lav_44,train
-0.52040035,-0.13097507,9,C_Lav_44,train
1.3758597,-1.2731082,13,C_Lav_44,train
-1.3914725,1.3362746,7,C_Lav_44,train
-1.0563135,0.9076801,10,C_Lav_44,train
-1.1032437,-0.053921796,11,C_Lav_44,train
-0.38253197,0.2321437,12,C_Lav_44,train
0.08733012,-0.4300898,5,C_Lav_44,train
-1.445629,0.028904464,2,C_Lav_44,train
1.0113647,1.2018657,6,C_Lav_44,train
-0.8234684,0.050451,1,C_Lav_44,train
0.87034696,-0.85668766,3,C_Lav_44,train
0.8654822,-0.10933027,0,C_Lav_44,train
0.3143906,0.2420499,4,C_Lav_44,train
0.8238346,0.7308299,4,C_Sav_99,train
-0.03391994,-0.26963347,0,C_Sav_99,train
0.33894897,0.44138616,3,C_Sav_99,train
-0.27132452,0.7881711,1,C_Sav_99,train
0.45286104,-0.18302612,6,C_Sav_99,train
2.1191237,1.829217,2,C_Sav_99,train
0.52016884,-0.6484715,5,C_Sav_99,train
-1.316692,-0.31562218,12,C_Sav_99,train
-0.3430457,0.20008308,11,C_Sav_99,train
0.18923703,1.6048639,10,C_Sav_99,train
-0.44257757,-0.84448195,13,C_Sav_99,train
-0.7240901,0.92980474,7,C_Sav_99,train
-1.4153618,-0.16757274,9,C_Sav_99,train
-1.3668706,-0.5277829,14,C_Sav_99,train
-0.046866715,0.76816726,8,C_Sav_99,train
-0.591637,-1.1642286,2,C_Lava_12,train
0.8243091,1.7270422,5,C_Lava_12,train
-0.3518923,-0.29626796,1,C_Lava_12,train
-0.120298155,-0.7911925,6,C_Lava_12,train
-0.08108241,1.606965,0,C_Lava_12,train
0.045788236,1.6368449,3,C_Lava_12,train
1.8983688,-0.90735745,4,C_Lava_12,train
0.9532645,-0.20165107,9,C_Lava_12,train
0.5381378,0.78250325,8,C_Lava_12,train
-1.5038341,0.048462413,14,C_Lava_12,train
-0.03795014,-0.86421597,10,C_Lava_12,train
0.22956498,-0.6024444,7,C_Lava_12,train
0.15526354,1.1870068,13,C_Lava_12,train
-1.5376402,1.2581247,11,C_Lava_12,train
-0.5557094,-0.7796686,12,C_Lava_12,train
-0.63513726,1.7427415,2,C_Sav_6,train
0.22668429,-0.78299123,5,C_Sav_6,train
-0.49984944,0.49914193,1,C_Sav_6,train
1.0075707,-0.6870705,6,C_Sav_6,train
-1.8930434,-2.0944834,0,C_Sav_6,train
-2.3570476,-1.2056475,3,C_Sav_6,train
-0.6872582,0.19341588,4,C_Sav_6,train
0.51182604,-1.3743098,9,C_Sav_6,train
-1.4105759,-0.20643583,8,C_Sav_6,train
1.0491037,-0.5654547,14,C_Sav_6,train
0.12825644,-0.5350566,10,C_Sav_6,train
0.20455551,0.8945391,7,C_Sav_6,train
0.2284185,0.37113455,13,C_Sav_6,train
0.12968698,-0.63407195,11,C_Sav_6,train
0.34357303,0.50721407,12,C_Sav_6,train
1.0546103,-1.0011088,12,C_Lvav_2,train
-2.255269,0.2548048,11,C_Lvav_2,train
0.70420057,-0.5711609,10,C_Lvav_2,train
0.10759692,0.92606527,13,C_Lvav_2,train
-1.6107159,-0.11721055,7,C_Lvav_2,train
1.3206565,0.3026972,9,C_Lvav_2,train
-0.07474739,-0.1335051,14,C_Lvav_2,train
-0.71331596,0.857936,8,C_Lvav_2,train
1.6009007,-0.21163642,4,C_Lvav_2,train
-0.34610197,-0.109520756,0,C_Lvav_2,train
0.3197444,0.3161657,3,C_Lvav_2,train
0.9299193,1.2676765,1,C_Lvav_2,train
1.740686,-0.19104081,6,C_Lvav_2,train
0.6047976,0.0029256917,2,C_Lvav_2,train
2.0306845,-0.29186577,5,C_Lvav_2,train
-0.33549795,-0.56188637,3,C_Savav_26,train
-0.061632853,-1.2582645,0,C_Savav_26,train
0.10838348,1.6036386,4,C_Savav_26,train
0.8994486,-1.5319598,5,C_Savav_26,train
0.2729018,-1.3377075,2,C_Savav_26,train
0.3911053,0.4131425,6,C_Savav_26,train
-0.028951012,0.13631195,1,C_Savav_26,train
0.5218271,-0.56258386,11,C_Savav_26,train
-2.007285,-0.3560502,12,C_Savav_26,train
-0.24665222,0.8472126,8,C_Savav_26,train
0.19023818,1.6869063,14,C_Savav_26,train
0.35192925,-0.60376245,9,C_Savav_26,train
0.6631907,-0.74003994,7,C_Savav_26,train
0.6906101,0.12819073,13,C_Savav_26,train
-1.9719393,0.040139467,10,C_Savav_26,train
-0.74624205,0.9562259,4,C_Savav_47,train
-0.29002854,0.6374267,3,C_Savav_47,train
-1.5031309,-1.6813622,0,C_Savav_47,train
-0.29322678,2.5228043,6,C_Savav_47,train
-1.634745,0.81599534,1,C_Savav_47,train
2.0372443,0.7895108,5,C_Savav_47,train
0.65168494,0.4090141,2,C_Savav_47,train
0.04799147,0.5328492,12,C_Savav_47,train
0.35787022,0.16232401,11,C_Savav_47,train
-0.3650919,0.91653055,13,C_Savav_47,train
0.7493903,-0.58555734,7,C_Savav_47,train
0.8355967,-0.54789317,10,C_Savav_47,train
-1.3147146,-0.9963107,14,C_Savav_47,train
0.9346193,0.106406316,8,C_Savav_47,train
0.26683515,-2.8062086,9,C_Savav_47,train
-0.8424099,1.8376985,5,C_Lvav_91,train
-0.69207853,0.18598306,2,C_Lvav_91,train
-1.9923701,-1.0122045,6,C_Lvav_91,train
-1.0497204,-0.009869555,1,C_Lvav_91,train
0.0950093,-0.8926239,3,C_Lvav_91,train
-0.35188147,-0.61365277,0,C_Lvav_91,train
0.5233445,-0.5156415,4,C_Lvav_91,train
-0.44734406,-0.80906963,14,C_Lvav_91,train
0.08356513,1.046063,8,C_Lvav_91,train
1.4176904,0.5183054,9,C_Lvav_91,train
-0.71715504,2.310908,13,C_Lvav_91,train
-1.2909355,-0.10930272,7,C_Lvav_91,train
1.5910906,0.5676029,10,C_Lvav_91,train
0.6252448,-0.38326958,11,C_Lvav_91,train
-1.5939344,-1.855909,12,C_Lvav_91,train
0.8153219,-0.5499165,11,C_Lava_42,train
-1.2036761,-1.1377431,12,C_Lava_42,train
-1.1174498,0.28234982,9,C_Lava_42,train
-1.0729413,-0.8741736,8,C_Lava_42,train
1.4157864,1.0593618,14,C_Lava_42,train
-0.79863566,0.0020605305,10,C_Lava_42,train
-0.57681704,0.6779593,7,C_Lava_42,train
-0.65986145,1.1794089,13,C_Lava_42,train
-0.15769006,-0.99159056,0,C_Lava_42,train
-0.6202382,-0.44921073,3,C_Lava_42,train
1.1843158,-0.07638924,4,C_Lava_42,train
-0.08604092,0.0687882,2,C_Lava_42,train
1.5322522,-0.83690953,5,C_Lava_42,train
0.78005755,-0.062071178,1,C_Lava_42,train
0.47679144,0.86257267,6,C_Lava_42,train
0.89960414,0.12892258,11,C_Savav_72,train
0.5215257,-0.19997446,12,C_Savav_72,train
3.019653,0.19662431,9,C_Savav_72,train
0.10411798,1.1750666,14,C_Savav_72,train
0.76468754,0.73191094,8,C_Savav_72,train
1.091631,0.14098233,10,C_Savav_72,train
0.10629907,1.5729762,13,C_Savav_72,train
0.14836341,1.5306996,7,C_Savav_72,train
0.78808427,-1.0034447,0,C_Savav_72,train
-0.6601842,0.6793284,3,C_Savav_72,train
-0.6155029,0.10218673,4,C_Savav_72,train
1.5974247,1.1643701,2,C_Savav_72,train
0.16759843,-2.1803432,5,C_Savav_72,train
-0.31527185,-1.2249901,1,C_Savav_72,train
-0.37821618,0.15522808,6,C_Savav_72,train
2.6094332,0.74186474,1,C_Lvav_86,train
0.88343644,-0.006739931,6,C_Lvav_86,train
0.42233697,0.9387986,2,C_Lvav_86,train
-0.17177108,-1.0472775,5,C_Lvav_86,train
-1.0860708,-0.08101656,4,C_Lvav_86,train
0.03474595,0.015951201,0,C_Lvav_86,train
-1.5450659,1.0667735,3,C_Lvav_86,train
-0.57910496,-0.3369012,10,C_Lvav_86,train
-1.0235754,-0.7899388,13,C_Lvav_86,train
0.93094885,0.50173163,7,C_Lvav_86,train
0.60517305,0.71662855,9,C_Lvav_86,train
-0.48513097,0.3868537,14,C_Lvav_86,train
-1.1064317,-1.3456885,8,C_Lvav_86,train
-0.8747123,1.9821533,12,C_Lvav_86,train
0.6541092,1.2776791,11,C_Lvav_86,train
0.0651245,-0.55363655,4,C_Lava_78,train
0.028634613,-2.2955544,0,C_Lava_78,train
-0.38912833,0.13203242,3,C_Lava_78,train
-1.0894971,0.37355828,1,C_Lava_78,train
-0.5720893,0.1684257,6,C_Lava_78,train
0.81247646,-0.19358784,2,C_Lava_78,train
-0.8487848,0.8126905,5,C_Lava_78,train
1.2005987,-1.6160012,12,C_Lava_78,train
0.9737249,1.1276262,11,C_Lava_78,train
0.6253508,1.2002151,10,C_Lava_78,train
-0.3415606,0.18735138,13,C_Lava_78,train
0.6182452,0.059441194,7,C_Lava_78,train
1.2741942,1.6010852,9,C_Lava_78,train
0.51569235,-1.5215328,14,C_Lava_78,train
0.46974352,0.9635798,8,C_Lava_78,train
-0.6833842,0.76508677,9,C_Savav_38,train
0.7514728,-0.05358073,14,C_Savav_38,train
-0.55213225,-0.024767185,8,C_Savav_38,train
-0.29213217,1.8430153,10,C_Savav_38,train
-0.67566186,-1.2822533,13,C_Savav_38,train
-0.427741,-2.51991,7,C_Savav_38,train
2.9305987,-0.5412762,11,C_Savav_38,train
-0.75569713,-0.80998504,12,C_Savav_38,train
1.0642941,0.30079472,2,C_Savav_38,train
0.19778264,0.14241189,5,C_Savav_38,train
1.0410585,0.09674817,1,C_Savav_38,train
1.1195627,1.2930676,6,C_Savav_38,train
-0.9012994,-0.8913904,0,C_Savav_38,train
0.673379,-0.31849435,3,C_Savav_38,train
0.37932676,1.6730762,4,C_Savav_38,train
1.4181731,0.5745213,2,C_Savav_0,train
-0.25360852,-1.6846561,5,C_Savav_0,train
1.5507034,0.25623536,1,C_Savav_0,train
0.4642496,-0.11354821,6,C_Savav_0,train
0.49931028,0.73533756,0,C_Savav_0,train
0.60804,-0.46561044,3,C_Savav_0,train
-2.0713937,-0.032713465,4,C_Savav_0,train
0.035086643,-0.85872954,9,C_Savav_0,train
-0.37763953,-1.3721024,14,C_Savav_0,train
