sample_id,batch,array,raft,timepoint,model,dataset,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15
250630_array1_164,250630,array1,164,8,cae-medium_frac100,gastruloid_128,-0.47249582,-0.7468207,-2.2731,-0.07778288,-0.2375639,0.8384405,-0.64833295,1.1699979,-0.42416945,0.5942733,-0.012503561,-0.9244006,1.6744837,-1.7036948,0.97516656,-1.2689385
250630_array1_164,250630,array1,164,1,cae-medium_frac100,gastruloid_128,0.13920015,0.027042316,0.5674741,-1.0326805,0.17783199,0.042403117,-0.51117533,-0.2905332,-0.75290704,0.22313222,-0.5717862,-0.27253637,-0.7759685,-0.5148961,0.6411834,0.0032457747
250630_array1_164,250630,array1,164,0,cae-medium_frac100,gastruloid_128,-1.1328949,-0.8165284,-1.0418302,0.45848763,-1.1602229,1.2491229,-1.632391,-2.0909886,-0.7338463,0.2822843,1.4037591,-1.0685884,1.1399499,-1.2923765,1.1133944,-1.2479373
250630_array1_164,250630,array1,164,2,cae-medium_frac100,gastruloid_128,-1.1415662,0.4988452,0.50399494,0.6652321,2.2195845,-1.6104152,0.7565292,0.65117294,1.3419007,1.1861033,-0.6185924,0.67152214,-0.2468131,1.4768615,-1.9404454,0.11701103
250630_array1_164,250630,array1,164,3,cae-medium_frac100,gastruloid_128,-1.4056304,0.15135165,-0.38154498,5.3036103,-0.24658933,2.1441243,-2.1188614,-0.2878806,0.08614975,-0.5140386,3.3156545,2.443858,2.5505648,-1.2590042,0.9994179,-1.4053665
250630_array1_164,250630,array1,164,7,cae-medium_frac100,gastruloid_128,-0.08495149,-1.20877,-0.9894046,0.5790686,0.26624972,-0.9585226,2.4950774,-0.91038936,-0.19485995,-1.8986733,-0.57497036,2.2784286,0.18946175,1.2028197,0.501668,1.8783276
250630_array1_164,250630,array1,164,6,cae-medium_frac100,gastruloid_128,-0.10959485,0.53665113,0.56476057,0.8133683,-0.2948452,-0.13942426,0.7168893,-0.29572418,0.42367595,-0.49904075,-1.770187,0.7151438,-0.12356433,1.0922478,0.32426813,1.1339667
250630_array1_164,250630,array1,164,4,cae-medium_frac100,gastruloid_128,0.40008557,-0.066453256,-0.43239424,-0.64105165,-0.6373849,0.45677954,-0.26440713,-0.30520844,-0.2821755,-0.686959,-0.37914053,-0.16962679,-0.43985018,-0.17202547,-1.3753619,0.33928686
250630_array1_164,250630,array1,164,5,cae-medium_frac100,gastruloid_128,-0.5630155,0.9382491,-1.2364521,-0.49061257,-0.4186628,0.35938418,-0.85948867,0.22259685,-1.7752944,0.6898442,-0.05799856,0.34245607,1.3013594,-0.4810055,1.1512165,-1.1144072
250630_array1_142,250630,array1,142,8,cae-medium_frac100,gastruloid_128,0.372111,-0.40687004,-0.17060405,0.26523736,1.1594442,-1.4297467,1.0788236,0.4025403,1.8970069,0.4044573,-0.75594234,0.9302593,0.1909287,2.0161633,-1.8929828,0.40799
250630_array1_142,250630,array1,142,2,cae-medium_frac100,gastruloid_128,0.6759613,-0.9313328,-0.08468095,0.6732072,0.7834816,-1.0603335,1.8890115,0.5715178,0.17371581,-0.43423268,0.7736473,0.12430645,-0.25771448,0.45413926,-1.0050855,1.3374169
250630_array1_142,250630,array1,142,3,cae-medium_frac100,gastruloid_128,0.47427267,1.6830505,1.1566509,-1.0195491,0.055771124,-0.7281257,-0.15488876,-0.7265382,-0.058312543,0.62440276,-0.85739076,-0.6810168,-1.5559782,0.7134743,0.7327658,1.188075
250630_array1_142,250630,array1,142,1,cae-medium_frac100,gastruloid_128,0.12130373,0.36920148,0.4070382,0.33336222,1.7502631,-1.5947742,1.7115008,-0.56198156,2.1886957,1.5282654,0.09488742,1.6485444,-0.21403986,2.0714998,-2.1999812,1.1530168
250630_array1_142,250630,array1,142,0,cae-medium_frac100,gastruloid_128,-1.0050106,1.4779893,1.5865912,-0.19235206,-0.31461164,0.7936892,-1.6866531,-1.365819,-0.5079059,1.2260393,0.77388126,0.46250996,-1.431565,-0.27294278,1.4254221,-0.06844964
250630_array1_142,250630,array1,142,4,cae-medium_frac100,gastruloid_128,0.16717412,0.66610724,1.6645364,-1.0819417,-0.78330916,-0.7918082,0.10354323,-0.032810103,0.7102605,-0.43432683,-0.7729246,0.47640318,-1.0088035,0.19753027,0.14700049,0.96229225
250630_array1_142,250630,array1,142,5,cae-medium_frac100,gastruloid_128,-0.3569339,1.0314816,-0.13577709,-0.77177733,-0.37101284,-0.5305138,-0.05468697,-0.29253995,-0.47315866,-0.53276086,-0.89095163,0.22567812,0.53646445,0.4096755,0.110380925,-0.21740405
250630_array1_142,250630,array1,142,7,cae-medium_frac100,gastruloid_128,2.0291889,-0.8260156,-0.11006495,-0.22393464,-0.06579812,0.7355428,0.8016739,0.57463557,-0.84051216,-1.4112473,-1.6033002,-0.55648714,0.30841225,0.09697018,0.7456255,-0.10795794
250630_array1_142,250630,array1,142,6,cae-medium_frac100,gastruloid_128,0.14294598,-1.6425244,-1.1094884,0.51915354,-0.62126905,0.40657553,-2.3461401,-1.0688734,-0.57977843,0.24484919,1.1929598,1.056601,0.8981394,-1.3244656,1.7868971,-0.24527755
250623_array1_260,250623,array1,260,7,cae-medium_frac100,gastruloid_128,-0.86862165,1.5938534,0.8083075,-0.009602962,0.80411935,-1.7187418,0.594065,0.85576797,-0.5109224,-0.2676998,-0.2899403,-0.660302,-1.0002079,-0.080023974,-0.42112145,-0.5358953
250623_array1_260,250623,array1,260,6,cae-medium_frac100,gastruloid_128,-1.1592764,-1.2924103,-2.6140647,0.72698015,-0.83021545,0.8736113,-0.6760867,0.0062346496,-0.4829422,0.71385515,0.3756265,-0.9133424,1.7769278,-1.4787363,0.9363416,-1.641854
250623_array1_260,250623,array1,260,4,cae-medium_frac100,gastruloid_128,-0.49715313,-0.8803599,-0.37021056,0.33579183,-0.0023004587,-0.3471153,0.2097314,1.1912153,0.72410154,-1.4973967,0.15262255,-0.59821737,-0.008985506,0.6657973,-1.2844199,-0.5830134
250623_array1_260,250623,array1,260,5,cae-medium_frac100,gastruloid_128,-1.4541343,0.22866428,0.87352824,0.10688961,-0.3206291,0.02947188,0.92317927,0.19168344,0.9110968,-1.9982072,-0.93509924,-0.98033434,-0.734525,0.33941987,-0.5805743,-0.80315465
250623_array1_260,250623,array1,260,1,cae-medium_frac100,gastruloid_128,0.6627299,0.04984513,0.5895455,0.70894,-2.3727272,1.9113439,-0.16603927,-0.7019573,0.15767542,0.5046558,-0.4517561,0.051350977,0.0016246138,0.08998303,1.8157744,0.23685983
250623_array1_260,250623,array1,260,0,cae-medium_frac100,gastruloid_128,1.5725638,-0.87705475,-0.36710957,-0.014406551,0.3858774,1.4445558,0.6953152,1.5763205,1.1708379,-0.57656705,-0.69078803,-1.2132249,0.10345549,-0.13648395,-0.66874003,-0.4275114
250623_array1_260,250623,array1,260,2,cae-medium_frac100,gastruloid_128,0.031701453,-0.42153317,-2.2702332,1.60892,0.66403943,0.11193726,-1.661743,-0.5408727,-0.89797324,1.3399652,0.667359,-1.6595879,0.76883143,-1.1450832,0.52308774,-0.943079
250623_array1_260,250623,array1,260,3,cae-medium_frac100,gastruloid_128,-0.84052646,2.9837656,0.777472,0.65838784,1.2072808,-0.8630641,0.39271742,0.2957848,-0.96100694,-1.2252281,0.6762675,0.37867883,-1.5503505,0.5150981,1.060873,0.09109985
250623_array1_260,250623,array1,260,8,cae-medium_frac100,gastruloid_128,1.1657306,-1.3207799,-0.24139372,0.5057616,-1.0755066,-0.31811005,0.73474485,-0.20928454,-0.5099858,-0.1518401,-1.4078465,0.32597557,0.7681821,-0.36158985,-0.16314542,-0.4515905
250715_array1_213,250715,array1,213,8,cae-medium_frac100,gastruloid_128,-1.1744664,-1.419646,-1.2627984,1.3769479,-1.024526,1.2028883,0.065384425,1.9551494,-0.42124417,0.4335842,2.114452,-0.6174696,1.6149616,-1.5193211,2.4573102,-1.3539549
250715_array1_213,250715,array1,213,3,cae-medium_frac100,gastruloid_128,-1.284305,-0.41478652,-1.9330704,0.48222616,0.363786,0.13513981,-0.7637152,1.0368991,-0.80256563,0.24735169,-0.14744139,-0.5908058,1.7255988,-0.80012083,0.49544838,-0.3319292
250715_array1_213,250715,array1,213,2,cae-medium_frac100,gastruloid_128,0.11781386,0.03659683,0.8410321,0.7823373,-2.4648266,1.1700838,0.17909071,-0.28140098,0.05436749,0.28961617,-0.4307708,-0.114219554,-0.027155478,0.29677382,1.2371117,0.6289676
250715_array1_213,250715,array1,213,0,cae-medium_frac100,gastruloid_128,1.4568169,0.70137507,0.5348939,-1.368977,0.41328892,1.3781133,-0.59791493,1.176512,-0.8990571,0.88723296,1.1654271,0.37434453,0.12024441,-1.1785641,0.75881124,-0.17186426
250715_array1_213,250715,array1,213,1,cae-medium_frac100,gastruloid_128,0.48997685,-0.66742975,0.624511,-0.53317744,0.33226398,-0.83920735,0.92281944,-1.5275897,1.7306118,-1.5366026,2.0774274,0.25651094,0.498724,1.0948753,-1.5461453,-1.2157805
250715_array1_213,250715,array1,213,5,cae-medium_frac100,gastruloid_128,-0.34747434,1.4289502,0.40045628,-0.99667835,-0.23333889,-0.6815953,-0.4711324,0.050012924,0.7086005,-0.06842258,-0.33800334,0.36346412,-0.5056735,0.3094826,-0.67414045,0.05833758
250715_array1_213,250715,array1,213,4,cae-medium_frac100,gastruloid_128,-2.9235284,-1.6288483,-1.5929137,1.8720144,0.8471978,0.9719211,-1.0839733,1.8382683,-0.16857935,0.78817093,0.012764949,-1.7635026,2.0127032,-0.64520305,0.5859066,-0.21369208
250715_array1_213,250715,array1,213,6,cae-medium_frac100,gastruloid_128,0.17152567,-0.46281874,1.3056918,0.84717673,-1.9205961,0.81119543,-1.4113399,-2.114682,0.042489827,0.67524177,-0.88750446,-0.31237012,0.15602753,-0.29072008,0.9244338,-0.12778455
250715_array1_213,250715,array1,213,7,cae-medium_frac100,gastruloid_128,-0.3515857,0.895235,0.72092074,0.36174205,1.1338319,-1.7211494,0.77765495,0.022913981,1.370033,-0.30315608,-0.50071234,-0.004096661,-0.5659466,1.5722989,-1.2868104,0.049889784
250729_array1_360,250729,array1,360,5,cae-medium_frac100,gastruloid_128,1.7062645,-0.9710917,0.3355784,-0.5346138,0.083421834,-0.83895314,0.51906186,-0.3870915,-0.29301265,-0.1759261,-1.2116028,0.2736768,0.46661687,0.55429316,0.54091454,1.1491865
250729_array1_360,250729,array1,360,4,cae-medium_frac100,gastruloid_128,0.17950378,-0.93995833,-0.8741751,0.075216085,-1.3211254,0.34829158,-0.7757812,1.2062346,-0.236162,2.646283,0.44981235,0.66573316,0.4633207,-1.0723611,-0.800399,-0.82083523
250729_array1_360,250729,array1,360,6,cae-medium_frac100,gastruloid_128,-1.2743391,-0.53154856,0.360974,1.190667,-1.8042823,1.0154002,-0.30635154,0.11878961,-1.615159,0.74289685,-0.3105929,0.39859438,0.74506116,-1.1517632,0.7529128,-1.247181
250729_array1_360,250729,array1,360,7,cae-medium_frac100,gastruloid_128,-0.61437154,0.19246925,1.2543471,-1.097545,-0.55684394,-1.2997125,1.2365957,0.21747188,0.8644737,-1.1679754,-0.48901504,1.9032785,0.05160793,0.55095106,-1.0077395,0.5083157
250729_array1_360,250729,array1,360,3,cae-medium_frac100,gastruloid_128,-0.32982618,-1.1705636,-0.32193232,0.59614307,0.025187183,1.0766467,-0.91987234,-1.4746349,-0.82240844,-1.0549655,0.5547968,-0.5658673,-0.025133843,-1.3222691,-0.46543336,-0.10165874
250729_array1_360,250729,array1,360,2,cae-medium_frac100,gastruloid_128,-0.079861306,-0.27438244,0.7246331,0.7468154,-0.6942535,-1.0447303,-0.007171182,0.4578079,-0.09158083,0.13180092,-2.2584946,-0.62695354,-0.2264679,0.3584479,-0.1999531,0.6199453
250729_array1_360,250729,array1,360,0,cae-medium_frac100,gastruloid_128,0.2693199,0.64417034,1.0357491,-0.74253416,-0.27717355,-0.7978501,0.3773194,-0.29949823,0.06419739,-0.5730816,-1.162311,-1.1798269,-1.0048151,0.31402892,-0.22151366,0.57908016
250729_array1_360,250729,array1,360,1,cae-medium_frac100,gastruloid_128,-0.87589365,-0.6409121,-1.293291,0.82627094,-1.3594847,0.31286123,-0.58403504,-0.39201468,-0.35006246,-0.054938145,0.17957038,-0.28736305,0.7868799,-0.9010529,0.6867324,-0.8386195
250729_array1_360,250729,array1,360,8,cae-medium_frac100,gastruloid_128,0.01864673,1.1143785,0.7568337,-0.18645422,1.4650923,-1.5363975,-0.15163478,0.40733936,0.7459254,0.4067449,-0.37857246,-0.49783564,-0.6822583,0.7098214,-1.1819645,0.18192986
250609_array1_432,250609,array1,432,8,cae-medium_frac100,gastruloid_128,0.7048855,1.2184882,0.5018822,-0.44596532,-0.48460397,-0.48678595,0.51106787,0.7192885,-0.87256116,0.022681711,-0.5179713,0.2457683,-1.1203203,-0.26562825,0.58516693,0.016550062
250609_array1_432,250609,array1,432,6,cae-medium_frac100,gastruloid_128,0.4288429,0.38648227,0.6526074,-0.4393728,1.530195,-1.3024986,0.7911474,-0.49721324,1.9364142,1.2850351,0.9336732,0.4019035,-0.90224123,1.5667952,-1.4056178,0.8124602
250609_array1_432,250609,array1,432,7,cae-medium_frac100,gastruloid_128,0.2245139,0.4659056,-0.48938814,0.27508098,0.33041838,-0.78575826,0.5009256,-0.9255862,2.266741,-0.12368541,-0.02800124,1.1236641,-0.8068073,1.9399608,-1.9491314,-0.4602618
250609_array1_432,250609,array1,432,5,cae-medium_frac100,gastruloid_128,-0.056498803,0.600265,-0.7081638,2.3400698,-0.58516484,-0.8724268,0.6572645,0.8890709,-0.037093278,-1.5290217,-0.22335741,1.1392286,-1.046642,0.37827158,0.3635782,1.0512255
250609_array1_432,250609,array1,432,4,cae-medium_frac100,gastruloid_128,-1.7316276,-1.8176309,-1.9461905,4.2548947,-1.3291136,2.3468335,-1.4279832,-0.3267158,3.0341458,6.495428,2.0687323,-3.2647805,1.9266504,0.32494336,1.5571564,1.3896015
250609_array1_432,250609,array1,432,0,cae-medium_frac100,gastruloid_128,-0.6657355,1.3378987,-0.44450414,1.2832566,1.4824203,-0.83561504,0.66161615,0.98505026,-1.8535867,-1.0103587,0.6850931,-0.79411817,-0.49851018,0.40505013,1.3163152,-0.054827206
250609_array1_432,250609,array1,432,1,cae-medium_frac100,gastruloid_128,-0.34436947,1.0267689,-0.2489689,0.90960085,0.10348497,-0.60339403,1.0772259,-0.6752562,0.45755523,-1.0208884,0.073217615,1.5135393,-0.6869041,0.8720138,-0.09783192,0.94617003
250609_array1_432,250609,array1,432,3,cae-medium_frac100,gastruloid_128,0.4702581,0.6390575,1.1188151,-1.2642925,0.3447943,-0.4820866,-0.6718149,-0.30744624,-0.5302574,-0.2909781,0.1718425,-0.46215782,-1.1633298,-0.15017088,0.26379585,0.37795633
250609_array1_432,250609,array1,432,2,cae-medium_frac100,gastruloid_128,-0.6233932,-1.2737846,-0.5199263,0.6949246,-1.3156787,-0.19293913,-0.8020377,0.95250475,-0.5391782,1.8719755,1.721014,1.8810388,0.057439674,-1.1898718,0.48704103,-1.0043188
250729_array1_89,250729,array1,89,8,cae-medium_frac100,gastruloid_128,1.773933,0.11263097,0.2305417,-0.24900705,1.6843903,0.07186993,-0.6969274,1.619408,0.06151585,0.9827737,0.3358286,-0.6349576,-1.1744775,-0.14624037,-0.74096173,0.9546001
250729_array1_89,250729,array1,89,0,cae-medium_frac100,gastruloid_128,0.42647249,-1.2290559,0.040962283,-0.91815245,-0.9074538,-1.248693,0.5927895,-0.8747297,0.7531995,-1.6774776,-0.08505443,-0.3455103,-0.05161057,0.34651798,-1.3250355,0.044000085
250729_array1_89,250729,array1,89,1,cae-medium_frac100,gastruloid_128,0.69884557,0.46183193,0.7721053,-0.13645646,-1.3593242,-0.16109386,1.8695756,-1.0182548,-0.44507337,-0.31071642,0.03395227,1.6053836,-0.53747755,-0.19581863,1.1149021,-0.22886005
250729_array1_89,250729,array1,89,3,cae-medium_frac100,gastruloid_128,0.64843667,-0.16079602,0.30323008,-0.1049623,-0.7752828,2.0180788,-0.4342045,-0.11191615,-1.1103358,0.32365367,0.74975663,0.7624898,0.4361485,-1.332161,1.0001488,-0.22233519
250729_array1_89,250729,array1,89,2,cae-medium_frac100,gastruloid_128,-0.3073652,0.9604515,1.1684171,0.416153,1.0890229,-0.90402406,0.57671076,0.6446967,1.5793461,-0.58652645,-0.26096827,0.278313,-1.0883633,1.78542,-0.62107074,1.074507
250729_array1_89,250729,array1,89,6,cae-medium_frac100,gastruloid_128,1.2768896,-0.42794904,0.67940456,0.4026122,-0.43833804,2.6395085,0.95990896,-0.3571815,-0.43394685,0.6509305,0.8206297,0.5064792,0.7500594,-1.1662582,0.5239185,0.40205187
250729_array1_89,250729,array1,89,7,cae-medium_frac100,gastruloid_128,-2.819248,-0.3783914,-1.4473026,-0.28531897,-0.1057542,0.9221401,-0.8351696,0.9846795,-1.6944144,0.23981217,1.8459669,-2.6218576,1.7270386,-1.1591741,0.6842345,-2.299444
250729_array1_89,250729,array1,89,5,cae-medium_frac100,gastruloid_128,-0.5653,-0.4805159,-0.47191676,-0.4795046,1.8450575,-1.0451359,0.57251877,-1.4476067,1.7220157,-1.1243635,1.6169666,0.25986928,0.9493826,1.5330191,-2.2777584,-1.2523288
250729_array1_89,250729,array1,89,4,cae-medium_frac100,gastruloid_128,-0.077001475,1.2324092,0.10679494,-1.4765315,-0.49481755,0.1613043,0.13749701,-1.3857393,-0.5644272,-1.6940995,0.25475508,-0.87655157,-0.82730097,0.6954002,0.054769512,-0.560385
250722_array1_364,250722,array1,364,5,cae-medium_frac100,gastruloid_128,-1.2035502,-1.2647393,-2.636288,-0.25259608,0.86563265,1.5145332,-2.6910036,-0.92382747,-0.318136,2.733553,0.80996454,-1.5421989,3.3851762,-0.9889171,2.6822355,-0.898413
250722_array1_364,250722,array1,364,4,cae-medium_frac100,gastruloid_128,-0.15471897,-1.53438,-2.7532568,0.4995666,0.04704469,0.8326461,-2.1959922,-1.1856548,-1.2708508,1.1953231,1.340714,-0.51239526,1.9854928,-1.3477498,1.979407,-0.94262904
250722_array1_364,250722,array1,364,6,cae-medium_frac100,gastruloid_128,-1.2281511,1.0112273,-0.04000565,0.19302906,2.827642,-1.5181301,-0.345985,2.4133053,-0.60847944,1.0612459,0.9796648,-1.513261,-0.07830867,0.7942824,-0.76102436,-0.5363591
250722_array1_364,250722,array1,364,7,cae-medium_frac100,gastruloid_128,0.4565821,0.20527975,0.24072783,-0.75259095,1.5048163,-1.657236,0.63220876,1.3072906,1.6732979,0.13241737,0.6870468,1.0399877,-0.28755078,1.6878387,-1.675398,0.7816463
250722_array1_364,250722,array1,364,3,cae-medium_frac100,gastruloid_128,1.2782788,0.4296112,0.96700907,-1.4771887,0.10730824,-0.90518266,0.28510466,-0.67199236,0.6738524,-0.038534883,-1.3422499,1.6357813,-0.20637207,0.34472877,-0.12646663,0.6654255
250722_array1_364,250722,array1,364,2,cae-medium_frac100,gastruloid_128,0.7059703,-0.35729268,0.38880983,-1.4373202,-1.0520806,0.06691672,-0.12906194,0.3753299,-1.0666261,-1.051666,-0.49789333,0.055930167,0.9555423,-0.51703423,-0.08363638,-0.05692229
250722_array1_364,250722,array1,364,0,cae-medium_frac100,gastruloid_128,0.46201283,0.6347759,-0.10825447,0.8751765,0.71851236,-0.98296493,1.285678,0.15258707,1.6483457,-0.1142865,-0.56442255,0.5414939,-1.3286184,1.7656085,-1.0460427,0.44402835
250722_array1_364,250722,array1,364,1,cae-medium_frac100,gastruloid_128,0.12067965,0.20489156,-0.5623958,-0.38598043,-0.4835516,0.873727,-1.105814,0.95844054,-0.5087918,1.3798445,0.05731967,-0.7377446,0.13025007,-1.4019418,0.71628034,-0.8800548
250722_array1_364,250722,array1,364,8,cae-medium_frac100,gastruloid_128,1.2002425,-1.3153571,-1.1114993,0.041812975,1.6810404,-0.6948769,1.4659467,-0.48152202,1.7094266,1.2230734,-0.33506724,2.1596498,0.62560856,1.5072855,-2.3476105,0.7931931
250609_array1_463,250609,array1,463,0,cae-medium_frac100,gastruloid_128,0.6104267,0.6495948,0.34989357,-0.03746409,1.0307167,-1.7359673,0.7938242,1.4274404,1.5803287,0.58367455,-0.25249863,0.77864057,-0.94215417,1.1150395,-1.2150049,1.0043521
250609_array1_463,250609,array1,463,1,cae-medium_frac100,gastruloid_128,-1.6139319,0.78705984,0.07106375,-0.32340682,0.38743818,-0.49869835,0.2759933,0.05975417,-0.52465236,-1.1866513,-0.723433,-1.086058,-0.34080866,0.21569823,0.015998533,-0.7404971
250609_array1_463,250609,array1,463,3,cae-medium_frac100,gastruloid_128,2.2539713,-1.0604892,-0.6365728,0.398906,1.6092641,0.7469775,1.3888148,0.64622265,0.64351106,0.08506712,-0.7202365,0.3200473,0.09306768,0.5327047,-1.1796234,0.15519218
250609_array1_463,250609,array1,463,2,cae-medium_frac100,gastruloid_128,0.72337294,0.6822626,0.76055765,-0.665893,0.43081445,0.029169073,-0.88890606,-0.17329882,-0.9379695,-0.93495244,0.48566794,-1.2278156,-1.1166047,-0.50527406,0.6305868,0.68053895
250609_array1_463,250609,array1,463,6,cae-medium_frac100,gastruloid_128,-0.46540856,0.5141119,0.70243514,0.20230691,0.03619183,-0.09378846,-0.6750483,-1.184896,0.19327322,0.17400074,0.5926792,2.242872,-0.5618912,-1.1852787,-0.7677696,-0.5855927
250609_array1_463,250609,array1,463,7,cae-medium_frac100,gastruloid_128,0.04204378,-0.18134364,-0.57597756,-0.69798744,-0.40308467,0.6583274,0.23397739,0.73394024,0.8212066,-0.2099499,-0.83437234,0.004824896,0.32226226,-0.5393484,-0.5705786,0.65345585
250609_array1_463,250609,array1,463,5,cae-medium_frac100,gastruloid_128,-0.3035593,-0.34711516,-1.0071809,0.09916396,0.020644622,0.26946223,0.7709634,1.8617381,0.81371737,-0.8469782,-0.6822854,-0.6019214,0.5847277,-0.6492362,-0.07206323,-0.9122361
250609_array1_463,250609,array1,463,4,cae-medium_frac100,gastruloid_128,2.1687438,0.39930373,0.6079557,0.31537154,-1.2488009,1.1534928,-0.13812299,-1.3701377,0.32697684,-1.25107,0.117875345,2.3579757,-0.14136422,0.5166562,0.9420902,0.6668308
250609_array1_463,250609,array1,463,8,cae-medium_frac100,gastruloid_128,-0.7081118,-1.1798446,-0.8578102,1.132596,-0.019197814,-0.3615808,0.22504917,0.48515755,-0.15562367,-0.21675435,-0.34488532,0.5161835,0.7536833,-0.8116573,0.11962011,0.043571897
250715_array1_315,250715,array1,315,8,cae-medium_frac100,gastruloid_128,0.27345717,-2.59049,-1.6322099,1.0141358,0.84130085,1.5026604,-2.7812715,-1.3830168,-1.0597465,0.50234807,0.7805453,-0.28145555,0.5183468,-1.2825016,1.7740278,-1.6571654
250715_array1_315,250715,array1,315,0,cae-medium_frac100,gastruloid_128,-0.44206548,-1.5888752,0.90616715,-1.3572707,0.69711745,1.3916566,-0.7484439,-2.0311027,1.0493621,-0.42314965,1.5242596,0.1389021,-0.10216769,-0.48751912,0.18646544,-0.11594026
250715_array1_315,250715,array1,315,1,cae-medium_frac100,gastruloid_128,0.25793436,0.61086684,1.1340715,1.7427573,-0.7462845,1.3679224,0.81816584,-1.0644741,1.3596753,-1.2790849,-0.85917825,0.65482545,-0.84026843,-0.099431485,0.8411044,0.82084763
250715_array1_315,250715,array1,315,3,cae-medium_frac100,gastruloid_128,1.9695212,-0.19925189,1.031927,-0.24763349,-0.096767545,-0.13563587,0.090440094,-1.0317209,-0.23252165,0.46870473,-0.8675127,1.0018911,1.1753639,0.09749318,1.1110691,1.2238669
250715_array1_315,250715,array1,315,2,cae-medium_frac100,gastruloid_128,-0.4566927,0.0029202597,0.65462923,-0.6426949,-0.30544665,0.5345937,-0.43737498,-0.24777646,-0.3655612,-0.37176114,-0.5049701,-1.1495532,-1.1323787,-0.77941346,0.67800945,-0.6824419
250715_array1_315,250715,array1,315,6,cae-medium_frac100,gastruloid_128,-1.445066,-1.8567883,-1.8237752,3.6262145,-1.4966618,2.287517,-1.2135947,-0.40770063,2.539329,5.407072,1.4205189,-2.736747,1.7614187,0.09965301,1.1532769,1.0832751
250715_array1_315,250715,array1,315,7,cae-medium_frac100,gastruloid_128,1.3895915,0.36095616,0.59884256,-1.1678383,0.47065294,0.13393669,0.14761119,-1.588408,-0.013966654,0.9965107,-0.036206882,1.8528115,-0.32369837,0.30975968,0.23723389,1.3296965
250715_array1_315,250715,array1,315,5,cae-medium_frac100,gastruloid_128,-0.9827489,-1.0011426,0.5664414,1.5920789,0.83748734,-1.3362384,-0.19022593,1.2374073,1.8022767,0.1218632,-0.16929625,-0.2815275,-0.3597414,1.7720273,-0.96334684,1.2332877
250715_array1_315,250715,array1,315,4,cae-medium_frac100,gastruloid_128,-0.23851785,-0.9789679,0.6777675,0.4307083,-1.531949,0.102026135,1.1955004,-0.95172787,-0.6930668,-0.19488028,-0.27796727,-1.1180304,0.18475303,-0.9880334,0.29994446,-0.0034353298
250715_array1_261,250715,array1,261,1,cae-medium_frac100,gastruloid_128,-0.39901352,-0.8087032,-0.7903249,0.030164728,-0.8265433,1.2992728,-0.67381936,-0.118452474,-0.40944764,0.5580329,1.4428109,-0.9735617,0.9462584,-1.5775886,0.8906442,-1.0947677
250715_array1_261,250715,array1,261,0,cae-medium_frac100,gastruloid_128,-1.0227549,1.1701378,0.9495144,0.20454101,0.95079297,-1.8296273,0.828969,0.9904915,-0.24452579,-0.01315897,-0.8179775,-1.7662328,-1.2923663,0.56430024,0.17049557,0.8483572
250715_array1_261,250715,array1,261,2,cae-medium_frac100,gastruloid_128,-2.237581,0.49072766,-1.2587006,0.23644032,0.1400002,0.77855444,-2.223157,-1.3724785,-1.8605671,-0.33198377,-0.44233504,-1.4165738,-0.34050944,-1.0712271,1.1811788,-1.7553397
250715_array1_261,250715,array1,261,3,cae-medium_frac100,gastruloid_128,0.53950423,-1.4570514,0.5707454,0.8069271,-0.942689,2.8746135,-0.20759656,-1.4505605,-0.3864203,0.93422747,1.502243,-1.1921787,1.4005075,-1.4538661,0.6986582,-0.34888127
250715_array1_261,250715,array1,261,7,cae-medium_frac100,gastruloid_128,-0.10166205,0.21361557,0.39358032,-0.12464957,-0.8426508,-1.3437235,0.5954602,-0.84388083,0.64435,-1.9672749,-0.2591133,0.7518798,-0.57273424,0.42931733,-0.59925896,1.0014609
250715_array1_261,250715,array1,261,6,cae-medium_frac100,gastruloid_128,-0.23267986,-2.1906428,-1.7036781,1.5066886,-3.7244053,-0.22942863,-0.3687892,0.4558186,0.1058136,0.29339123,0.46401235,-0.88402855,-0.41463453,-0.46255785,0.02255397,-1.6235865
250715_array1_261,250715,array1,261,4,cae-medium_frac100,gastruloid_128,0.24533379,0.32281986,-0.49940303,0.061348394,-0.1610569,-1.140834,2.1275418,-0.23701155,0.4534787,-0.92724335,-0.16630678,1.2306226,-0.31972796,0.30464676,-1.1900419,0.14385372
250715_array1_261,250715,array1,261,5,cae-medium_frac100,gastruloid_128,-0.24115908,0.37123024,0.89352065,-1.258343,-1.3434776,0.70428556,0.16475153,0.24215387,-0.56314945,-0.50696623,-0.3901739,-1.4289267,-0.27390367,-0.6661903,1.2976552,-0.6983146
250715_array1_261,250715,array1,261,8,cae-medium_frac100,gastruloid_128,-1.1023836,-1.3127085,-1.2409413,1.018657,-0.65644467,1.1288226,-0.79836065,0.41550735,-0.6561963,0.7119629,1.2326381,-1.0020149,1.4782476,-1.3968941,0.71988034,-1.8346095
